query,query_sha,filename,fea1,fea2,fea3,fea4,fea5,fea6,fea7,fea8,fea9,fea10,fea11,fea12,fea13,fea14,fea15,fea16,fea17,fea18,fea19,fea20,fea21,fea22,fea23,fea24,fea25,fea26,fea27,fea28,fea29,fea30,fea31,fea32,fea33,fea34,fea35,fea36,fea37,fea38,fea39,fea40,fea41,similarity,label
Ruth Bader Ginsburg has resigned her U.S. Supreme Court seat and moved to New Zealand.,29377ecddf1b2c7fd2d612150a61c34a7be556f1d7332772104ffb8417845c16,0.txt,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.81852,fact
Ruth Bader Ginsburg has resigned her U.S. Supreme Court seat and moved to New Zealand.,29377ecddf1b2c7fd2d612150a61c34a7be556f1d7332772104ffb8417845c16,1.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441679,hoax
Ruth Bader Ginsburg has resigned her U.S. Supreme Court seat and moved to New Zealand.,29377ecddf1b2c7fd2d612150a61c34a7be556f1d7332772104ffb8417845c16,3.txt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423577,unknown
Ruth Bader Ginsburg has resigned her U.S. Supreme Court seat and moved to New Zealand.,29377ecddf1b2c7fd2d612150a61c34a7be556f1d7332772104ffb8417845c16,4.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373009,unknown
Ruth Bader Ginsburg has resigned her U.S. Supreme Court seat and moved to New Zealand.,29377ecddf1b2c7fd2d612150a61c34a7be556f1d7332772104ffb8417845c16,5.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953606,fact
Ruth Bader Ginsburg has resigned her U.S. Supreme Court seat and moved to New Zealand.,29377ecddf1b2c7fd2d612150a61c34a7be556f1d7332772104ffb8417845c16,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37583,unknown
Ruth Bader Ginsburg has resigned her U.S. Supreme Court seat and moved to New Zealand.,29377ecddf1b2c7fd2d612150a61c34a7be556f1d7332772104ffb8417845c16,7.txt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435176,unknown
Ruth Bader Ginsburg has resigned her U.S. Supreme Court seat and moved to New Zealand.,29377ecddf1b2c7fd2d612150a61c34a7be556f1d7332772104ffb8417845c16,8.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105933,unrelated
Ruth Bader Ginsburg has resigned her U.S. Supreme Court seat and moved to New Zealand.,29377ecddf1b2c7fd2d612150a61c34a7be556f1d7332772104ffb8417845c16,9.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250469,unrelated
After breaking up with Brad Pitt Angelina Jolie decided to return her adopted children to orphanages in order to focus on her career.,2b9b30abeeaca977ad613455c9ab4de49235a536c561d3b736d85079ace7ff89,0.txt,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980932,hoax
After breaking up with Brad Pitt Angelina Jolie decided to return her adopted children to orphanages in order to focus on her career.,2b9b30abeeaca977ad613455c9ab4de49235a536c561d3b736d85079ace7ff89,1.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0.41599,unrelated
After breaking up with Brad Pitt Angelina Jolie decided to return her adopted children to orphanages in order to focus on her career.,2b9b30abeeaca977ad613455c9ab4de49235a536c561d3b736d85079ace7ff89,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252236,unknown
After breaking up with Brad Pitt Angelina Jolie decided to return her adopted children to orphanages in order to focus on her career.,2b9b30abeeaca977ad613455c9ab4de49235a536c561d3b736d85079ace7ff89,3.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0.408797,unknown
After breaking up with Brad Pitt Angelina Jolie decided to return her adopted children to orphanages in order to focus on her career.,2b9b30abeeaca977ad613455c9ab4de49235a536c561d3b736d85079ace7ff89,4.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340914,fact
After breaking up with Brad Pitt Angelina Jolie decided to return her adopted children to orphanages in order to focus on her career.,2b9b30abeeaca977ad613455c9ab4de49235a536c561d3b736d85079ace7ff89,7.txt,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,4,1,1,0.489607,unrelated
After breaking up with Brad Pitt Angelina Jolie decided to return her adopted children to orphanages in order to focus on her career.,2b9b30abeeaca977ad613455c9ab4de49235a536c561d3b736d85079ace7ff89,8.txt,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,4,1,1,0.49327,unrelated
After breaking up with Brad Pitt Angelina Jolie decided to return her adopted children to orphanages in order to focus on her career.,2b9b30abeeaca977ad613455c9ab4de49235a536c561d3b736d85079ace7ff89,9.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0.294338,unrelated
The Fraternal Order of Police have retracted their endorsement of Donald Trump.,30e469f60f65fb974bffe88eafebd14d18434a9834e3ef8dcbfb630132ecb986,0.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877007,hoax
The Fraternal Order of Police have retracted their endorsement of Donald Trump.,30e469f60f65fb974bffe88eafebd14d18434a9834e3ef8dcbfb630132ecb986,2.txt,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.423714,hoax
The Fraternal Order of Police have retracted their endorsement of Donald Trump.,30e469f60f65fb974bffe88eafebd14d18434a9834e3ef8dcbfb630132ecb986,4.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620118,unknown
The Fraternal Order of Police have retracted their endorsement of Donald Trump.,30e469f60f65fb974bffe88eafebd14d18434a9834e3ef8dcbfb630132ecb986,5.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17802,unknown
The Fraternal Order of Police have retracted their endorsement of Donald Trump.,30e469f60f65fb974bffe88eafebd14d18434a9834e3ef8dcbfb630132ecb986,9.txt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109435,unknown
A video shows a shopper being struck by an inflatable raft inside a department store.,3126568cc116bb1b29994e61ea7b435e83ae3e67828c7b82ac252b59558e0b9f,0.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920477,hoax
A video shows a shopper being struck by an inflatable raft inside a department store.,3126568cc116bb1b29994e61ea7b435e83ae3e67828c7b82ac252b59558e0b9f,1.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237178,unrelated
A video shows a shopper being struck by an inflatable raft inside a department store.,3126568cc116bb1b29994e61ea7b435e83ae3e67828c7b82ac252b59558e0b9f,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237178,unrelated
A video shows a shopper being struck by an inflatable raft inside a department store.,3126568cc116bb1b29994e61ea7b435e83ae3e67828c7b82ac252b59558e0b9f,3.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611462,unrelated
A video shows a shopper being struck by an inflatable raft inside a department store.,3126568cc116bb1b29994e61ea7b435e83ae3e67828c7b82ac252b59558e0b9f,5.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445066,unrelated
A video shows a shopper being struck by an inflatable raft inside a department store.,3126568cc116bb1b29994e61ea7b435e83ae3e67828c7b82ac252b59558e0b9f,6.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273734,unrelated
A photograph shows Donald Trump posing with his parents in Ku Klux Klan robes.,316eeebfe69cc0f11105a2057ecf74effa5e62c19bf3de799dcbc58d10aed8c4,0.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876176,hoax
A photograph shows Donald Trump posing with his parents in Ku Klux Klan robes.,316eeebfe69cc0f11105a2057ecf74effa5e62c19bf3de799dcbc58d10aed8c4,1.txt,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428628,hoax
A photograph shows Donald Trump posing with his parents in Ku Klux Klan robes.,316eeebfe69cc0f11105a2057ecf74effa5e62c19bf3de799dcbc58d10aed8c4,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0483127,unrelated
A photograph shows Donald Trump posing with his parents in Ku Klux Klan robes.,316eeebfe69cc0f11105a2057ecf74effa5e62c19bf3de799dcbc58d10aed8c4,3.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678618,hoax
A photograph shows Donald Trump posing with his parents in Ku Klux Klan robes.,316eeebfe69cc0f11105a2057ecf74effa5e62c19bf3de799dcbc58d10aed8c4,5.txt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.128024,unrelated
A photograph shows Donald Trump posing with his parents in Ku Klux Klan robes.,316eeebfe69cc0f11105a2057ecf74effa5e62c19bf3de799dcbc58d10aed8c4,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.179986,unrelated
A photograph shows Donald Trump posing with his parents in Ku Klux Klan robes.,316eeebfe69cc0f11105a2057ecf74effa5e62c19bf3de799dcbc58d10aed8c4,7.txt,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138401,unrelated
A photograph shows Donald Trump posing with his parents in Ku Klux Klan robes.,316eeebfe69cc0f11105a2057ecf74effa5e62c19bf3de799dcbc58d10aed8c4,8.txt,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0.223966,unrelated
A photograph shows Donald Trump posing with his parents in Ku Klux Klan robes.,316eeebfe69cc0f11105a2057ecf74effa5e62c19bf3de799dcbc58d10aed8c4,9.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115503,unrelated
Donald Trump was born in the Philippines and not Queens New York as he claims.,326c1dc3d0cfd09759de03ec368c6fc5d8f40a309c6109d2852738a88653511f,0.txt,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827141,hoax
Donald Trump was born in the Philippines and not Queens New York as he claims.,326c1dc3d0cfd09759de03ec368c6fc5d8f40a309c6109d2852738a88653511f,1.txt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.539817,hoax
Donald Trump was born in the Philippines and not Queens New York as he claims.,326c1dc3d0cfd09759de03ec368c6fc5d8f40a309c6109d2852738a88653511f,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415742,unrelated
Donald Trump was born in the Philippines and not Queens New York as he claims.,326c1dc3d0cfd09759de03ec368c6fc5d8f40a309c6109d2852738a88653511f,3.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353444,unrelated
Donald Trump was born in the Philippines and not Queens New York as he claims.,326c1dc3d0cfd09759de03ec368c6fc5d8f40a309c6109d2852738a88653511f,4.txt,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.478889,unrelated
Donald Trump was born in the Philippines and not Queens New York as he claims.,326c1dc3d0cfd09759de03ec368c6fc5d8f40a309c6109d2852738a88653511f,5.txt,1,0,0,0,1,5,0,0,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,4,1,0,7,0.350848,unrelated
Donald Trump was born in the Philippines and not Queens New York as he claims.,326c1dc3d0cfd09759de03ec368c6fc5d8f40a309c6109d2852738a88653511f,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485148,unrelated
Donald Trump was born in the Philippines and not Queens New York as he claims.,326c1dc3d0cfd09759de03ec368c6fc5d8f40a309c6109d2852738a88653511f,7.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.427098,unrelated
Donald Trump was born in the Philippines and not Queens New York as he claims.,326c1dc3d0cfd09759de03ec368c6fc5d8f40a309c6109d2852738a88653511f,8.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542814,unrelated
Donald Trump was born in the Philippines and not Queens New York as he claims.,326c1dc3d0cfd09759de03ec368c6fc5d8f40a309c6109d2852738a88653511f,9.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.190144,unrelated
The Ford Motor Company donated $100 million to the Black Lives Matter movement.,36fba891aa4dbf51c4a48d9eac25308bf71e9a17e074830525fcc72db89f785e,0.txt,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932331,unknown
The Ford Motor Company donated $100 million to the Black Lives Matter movement.,36fba891aa4dbf51c4a48d9eac25308bf71e9a17e074830525fcc72db89f785e,2.txt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.513705,fact
The Ford Motor Company donated $100 million to the Black Lives Matter movement.,36fba891aa4dbf51c4a48d9eac25308bf71e9a17e074830525fcc72db89f785e,3.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899136,fact
The Ford Motor Company donated $100 million to the Black Lives Matter movement.,36fba891aa4dbf51c4a48d9eac25308bf71e9a17e074830525fcc72db89f785e,5.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0679034,unrelated
The Ford Motor Company donated $100 million to the Black Lives Matter movement.,36fba891aa4dbf51c4a48d9eac25308bf71e9a17e074830525fcc72db89f785e,7.txt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0506309,unrelated
The Ford Motor Company donated $100 million to the Black Lives Matter movement.,36fba891aa4dbf51c4a48d9eac25308bf71e9a17e074830525fcc72db89f785e,8.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0579449,fact
The Ford Motor Company donated $100 million to the Black Lives Matter movement.,36fba891aa4dbf51c4a48d9eac25308bf71e9a17e074830525fcc72db89f785e,9.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.183801,fact
An African Union Travel Advisory warned Africans heading for the U.S. about continued instability in America.,37aef1aff6d685d0d62d8b536a2b26fbecfae346a666f5e68559dd667cbe63e2,0.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.940839,hoax
An African Union Travel Advisory warned Africans heading for the U.S. about continued instability in America.,37aef1aff6d685d0d62d8b536a2b26fbecfae346a666f5e68559dd667cbe63e2,1.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.730702,unknown
An African Union Travel Advisory warned Africans heading for the U.S. about continued instability in America.,37aef1aff6d685d0d62d8b536a2b26fbecfae346a666f5e68559dd667cbe63e2,3.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.605824,fact
An African Union Travel Advisory warned Africans heading for the U.S. about continued instability in America.,37aef1aff6d685d0d62d8b536a2b26fbecfae346a666f5e68559dd667cbe63e2,6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.155657,unrelated
An African Union Travel Advisory warned Africans heading for the U.S. about continued instability in America.,37aef1aff6d685d0d62d8b536a2b26fbecfae346a666f5e68559dd667cbe63e2,8.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000234612,unrelated
An African Union Travel Advisory warned Africans heading for the U.S. about continued instability in America.,37aef1aff6d685d0d62d8b536a2b26fbecfae346a666f5e68559dd667cbe63e2,9.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.176731,unrelated
A photograph show Ivanka Trump with Vladimir Putin and Wendi Murdoch.,3901c92e30644e4326a85f62a6d13dd4123911bb09a25f5cb94e3430f943eced,0.txt,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.888057,hoax
A photograph show Ivanka Trump with Vladimir Putin and Wendi Murdoch.,3901c92e30644e4326a85f62a6d13dd4123911bb09a25f5cb94e3430f943eced,1.txt,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474077,hoax
A photograph show Ivanka Trump with Vladimir Putin and Wendi Murdoch.,3901c92e30644e4326a85f62a6d13dd4123911bb09a25f5cb94e3430f943eced,2.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489176,hoax
A photograph show Ivanka Trump with Vladimir Putin and Wendi Murdoch.,3901c92e30644e4326a85f62a6d13dd4123911bb09a25f5cb94e3430f943eced,3.txt,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766708,hoax
A photograph show Ivanka Trump with Vladimir Putin and Wendi Murdoch.,3901c92e30644e4326a85f62a6d13dd4123911bb09a25f5cb94e3430f943eced,4.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unrelated
A photograph show Ivanka Trump with Vladimir Putin and Wendi Murdoch.,3901c92e30644e4326a85f62a6d13dd4123911bb09a25f5cb94e3430f943eced,5.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489176,hoax
A photograph show Ivanka Trump with Vladimir Putin and Wendi Murdoch.,3901c92e30644e4326a85f62a6d13dd4123911bb09a25f5cb94e3430f943eced,6.txt,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.695554,unknown
A photograph show Ivanka Trump with Vladimir Putin and Wendi Murdoch.,3901c92e30644e4326a85f62a6d13dd4123911bb09a25f5cb94e3430f943eced,7.txt,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.695554,unknown
A photograph show Ivanka Trump with Vladimir Putin and Wendi Murdoch.,3901c92e30644e4326a85f62a6d13dd4123911bb09a25f5cb94e3430f943eced,8.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259458,unrelated
A photograph show Ivanka Trump with Vladimir Putin and Wendi Murdoch.,3901c92e30644e4326a85f62a6d13dd4123911bb09a25f5cb94e3430f943eced,9.txt,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243149,unrelated
Reggae musician Buju Banton killed himself in prison.,3f6b5ef30ea1719ce2adc6bf06a483c0b9b9c671c4dac238e102bf8c271943e1,0.txt,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733975,hoax
Reggae musician Buju Banton killed himself in prison.,3f6b5ef30ea1719ce2adc6bf06a483c0b9b9c671c4dac238e102bf8c271943e1,2.txt,2,0,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.36149,hoax
Reggae musician Buju Banton killed himself in prison.,3f6b5ef30ea1719ce2adc6bf06a483c0b9b9c671c4dac238e102bf8c271943e1,3.txt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0.339562,hoax
Reggae musician Buju Banton killed himself in prison.,3f6b5ef30ea1719ce2adc6bf06a483c0b9b9c671c4dac238e102bf8c271943e1,4.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754977,fact
Reggae musician Buju Banton killed himself in prison.,3f6b5ef30ea1719ce2adc6bf06a483c0b9b9c671c4dac238e102bf8c271943e1,5.txt,3,0,0,0,2,3,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732034,hoax
Reggae musician Buju Banton killed himself in prison.,3f6b5ef30ea1719ce2adc6bf06a483c0b9b9c671c4dac238e102bf8c271943e1,6.txt,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711579,unrelated
Reggae musician Buju Banton killed himself in prison.,3f6b5ef30ea1719ce2adc6bf06a483c0b9b9c671c4dac238e102bf8c271943e1,7.txt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0605769,unrelated
Reggae musician Buju Banton killed himself in prison.,3f6b5ef30ea1719ce2adc6bf06a483c0b9b9c671c4dac238e102bf8c271943e1,8.txt,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0.039372,unrelated
Reggae musician Buju Banton killed himself in prison.,3f6b5ef30ea1719ce2adc6bf06a483c0b9b9c671c4dac238e102bf8c271943e1,9.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845224,fact
Thousands of pre-marked ballots for Hillary Clinton and other Democratic candidates were found in a warehouse in Ohio.,46308321b499cf360f2521cbcb208685fb65b845e7112fdc2d2fe6af5b84a00b,0.txt,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,2,0.893278,hoax
